Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.3-10.0.0.1-56771-80-6,10.0.0.3,56771,10.0.0.1,80,6,28/11/2020 08:23:14 PM,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,90909.09090909091,90909.09090909091,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623794306435.0,0.0,1606623794306435.0,1606623794306435.0,syn
10.0.0.3-10.0.0.1-51095-80-6,10.0.0.3,51095,10.0.0.1,80,6,28/11/2020 08:23:08 PM,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333337,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,66666.66666666669,66666.66666666669,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623788636818.0,0.0,1606623788636818.0,1606623788636818.0,syn
10.0.0.3-10.0.0.1-55186-80-6,10.0.0.3,55186,10.0.0.1,80,6,28/11/2020 08:23:12 PM,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623792727210.0,0.0,1606623792727210.0,1606623792727210.0,syn
10.0.0.3-10.0.0.1-56674-80-6,10.0.0.3,56674,10.0.0.1,80,6,28/11/2020 08:23:14 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623794211205.0,0.0,1606623794211205.0,1606623794211205.0,syn
10.0.0.3-10.0.0.1-55208-80-6,10.0.0.3,55208,10.0.0.1,80,6,28/11/2020 08:23:12 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623792748433.0,0.0,1606623792748433.0,1606623792748433.0,syn
10.0.0.3-10.0.0.1-50875-80-6,10.0.0.3,50875,10.0.0.1,80,6,28/11/2020 08:23:08 PM,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,38461.53846153846,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623788419249.0,0.0,1606623788419249.0,1606623788419249.0,syn
10.0.0.3-10.0.0.1-51117-80-6,10.0.0.3,51117,10.0.0.1,80,6,28/11/2020 08:23:08 PM,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666663,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,83333.33333333331,83333.33333333331,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623788658381.0,0.0,1606623788658381.0,1606623788658381.0,syn
10.0.0.3-10.0.0.1-51433-80-6,10.0.0.3,51433,10.0.0.1,80,6,28/11/2020 08:23:08 PM,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,71428.57142857142,71428.57142857142,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623788973201.0,0.0,1606623788973201.0,1606623788973201.0,syn
10.0.0.3-10.0.0.1-57386-80-6,10.0.0.3,57386,10.0.0.1,80,6,28/11/2020 08:23:14 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623794915018.0,0.0,1606623794915018.0,1606623794915018.0,syn
10.0.0.3-10.0.0.1-54474-80-6,10.0.0.3,54474,10.0.0.1,80,6,28/11/2020 08:23:12 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623792015839.0,0.0,1606623792015839.0,1606623792015839.0,syn
10.0.0.3-10.0.0.1-55524-80-6,10.0.0.3,55524,10.0.0.1,80,6,28/11/2020 08:23:13 PM,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623793064111.0,0.0,1606623793064111.0,1606623793064111.0,syn
10.0.0.3-10.0.0.1-55962-80-6,10.0.0.3,55962,10.0.0.1,80,6,28/11/2020 08:23:13 PM,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333337,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,66666.66666666669,66666.66666666669,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623793502520.0,0.0,1606623793502520.0,1606623793502520.0,syn
10.0.0.3-10.0.0.1-58709-80-6,10.0.0.3,58709,10.0.0.1,80,6,28/11/2020 08:23:16 PM,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,90909.09090909091,90909.09090909091,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623796239334.0,0.0,1606623796239334.0,1606623796239334.0,syn
10.0.0.3-10.0.0.1-53173-80-6,10.0.0.3,53173,10.0.0.1,80,6,28/11/2020 08:23:10 PM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623790724958.0,0.0,1606623790724958.0,1606623790724958.0,syn
10.0.0.3-10.0.0.1-54618-80-6,10.0.0.3,54618,10.0.0.1,80,6,28/11/2020 08:23:12 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623792161191.0,0.0,1606623792161191.0,1606623792161191.0,syn
10.0.0.3-10.0.0.1-55646-80-6,10.0.0.3,55646,10.0.0.1,80,6,28/11/2020 08:23:13 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623793187447.0,0.0,1606623793187447.0,1606623793187447.0,syn
10.0.0.3-10.0.0.1-59737-80-6,10.0.0.3,59737,10.0.0.1,80,6,28/11/2020 08:23:17 PM,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,47619.04761904762,47619.04761904762,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623797271043.0,0.0,1606623797271043.0,1606623797271043.0,syn
10.0.0.3-10.0.0.1-57264-80-6,10.0.0.3,57264,10.0.0.1,80,6,28/11/2020 08:23:14 PM,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,90909.09090909091,90909.09090909091,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623794793497.0,0.0,1606623794793497.0,1606623794793497.0,syn
10.0.0.3-10.0.0.1-53446-80-6,10.0.0.3,53446,10.0.0.1,80,6,28/11/2020 08:23:10 PM,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,90909.09090909091,90909.09090909091,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623790991296.0,0.0,1606623790991296.0,1606623790991296.0,syn
10.0.0.3-10.0.0.1-50997-80-6,10.0.0.3,50997,10.0.0.1,80,6,28/11/2020 08:23:08 PM,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,71428.57142857142,71428.57142857142,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623788538583.0,0.0,1606623788538583.0,1606623788538583.0,syn
10.0.0.3-10.0.0.1-54004-80-6,10.0.0.3,54004,10.0.0.1,80,6,28/11/2020 08:23:11 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623791550296.0,0.0,1606623791550296.0,1606623791550296.0,syn
10.0.0.3-10.0.0.1-53906-80-6,10.0.0.3,53906,10.0.0.1,80,6,28/11/2020 08:23:11 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623791455057.0,0.0,1606623791455057.0,1606623791455057.0,syn
10.0.0.3-10.0.0.1-58411-80-6,10.0.0.3,58411,10.0.0.1,80,6,28/11/2020 08:23:15 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623795937765.0,0.0,1606623795937765.0,1606623795937765.0,syn
10.0.0.3-10.0.0.1-54320-80-6,10.0.0.3,54320,10.0.0.1,80,6,28/11/2020 08:23:11 PM,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666663,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,83333.33333333331,83333.33333333331,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623791856170.0,0.0,1606623791856170.0,1606623791856170.0,syn
10.0.0.3-10.0.0.1-53762-80-6,10.0.0.3,53762,10.0.0.1,80,6,28/11/2020 08:23:11 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623791306826.0,0.0,1606623791306826.0,1606623791306826.0,syn
10.0.0.3-10.0.0.1-59561-80-6,10.0.0.3,59561,10.0.0.1,80,6,28/11/2020 08:23:17 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623797092950.0,0.0,1606623797092950.0,1606623797092950.0,syn
10.0.0.3-10.0.0.1-52734-80-6,10.0.0.3,52734,10.0.0.1,80,6,28/11/2020 08:23:10 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623790283994.0,0.0,1606623790283994.0,1606623790283994.0,syn
10.0.0.3-10.0.0.1-54934-80-6,10.0.0.3,54934,10.0.0.1,80,6,28/11/2020 08:23:12 PM,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.33333333331,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,41666.66666666666,41666.66666666666,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623792481646.0,0.0,1606623792481646.0,1606623792481646.0,syn
10.0.0.3-10.0.0.1-51706-80-6,10.0.0.3,51706,10.0.0.1,80,6,28/11/2020 08:23:09 PM,75,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.66666666667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,13333.333333333336,13333.333333333336,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623789244304.0,0.0,1606623789244304.0,1606623789244304.0,syn
10.0.0.3-10.0.0.1-53787-80-6,10.0.0.3,53787,10.0.0.1,80,6,28/11/2020 08:23:11 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623791331172.0,0.0,1606623791331172.0,1606623791331172.0,syn
10.0.0.3-10.0.0.1-55032-80-6,10.0.0.3,55032,10.0.0.1,80,6,28/11/2020 08:23:12 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623792574826.0,0.0,1606623792574826.0,1606623792574826.0,syn
10.0.0.3-10.0.0.1-57878-80-6,10.0.0.3,57878,10.0.0.1,80,6,28/11/2020 08:23:15 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623795407303.0,0.0,1606623795407303.0,1606623795407303.0,syn
10.0.0.3-10.0.0.1-59123-80-6,10.0.0.3,59123,10.0.0.1,80,6,28/11/2020 08:23:16 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623796656979.0,0.0,1606623796656979.0,1606623796656979.0,syn
10.0.0.3-10.0.0.1-58436-80-6,10.0.0.3,58436,10.0.0.1,80,6,28/11/2020 08:23:15 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623795964063.0,0.0,1606623795964063.0,1606623795964063.0,syn
10.0.0.3-10.0.0.1-52120-80-6,10.0.0.3,52120,10.0.0.1,80,6,28/11/2020 08:23:09 PM,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,71428.57142857142,71428.57142857142,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623789662551.0,0.0,1606623789662551.0,1606623789662551.0,syn
10.0.0.3-10.0.0.1-51587-80-6,10.0.0.3,51587,10.0.0.1,80,6,28/11/2020 08:23:09 PM,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111114,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,55555.555555555555,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623789126377.0,0.0,1606623789126377.0,1606623789126377.0,syn
10.0.0.3-10.0.0.1-57408-80-6,10.0.0.3,57408,10.0.0.1,80,6,28/11/2020 08:23:14 PM,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666663,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,83333.33333333331,83333.33333333331,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623794936992.0,0.0,1606623794936992.0,1606623794936992.0,syn
10.0.0.3-10.0.0.1-52759-80-6,10.0.0.3,52759,10.0.0.1,80,6,28/11/2020 08:23:10 PM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,111111.11111111114,111111.11111111114,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623790309795.0,0.0,1606623790309795.0,1606623790309795.0,syn
10.0.0.3-10.0.0.1-56236-80-6,10.0.0.3,56236,10.0.0.1,80,6,28/11/2020 08:23:13 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623793777150.0,0.0,1606623793777150.0,1606623793777150.0,syn
10.0.0.3-10.0.0.1-52145-80-6,10.0.0.3,52145,10.0.0.1,80,6,28/11/2020 08:23:09 PM,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,71428.57142857142,71428.57142857142,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623789687295.0,0.0,1606623789687295.0,1606623789687295.0,syn
10.0.0.3-10.0.0.1-56060-80-6,10.0.0.3,56060,10.0.0.1,80,6,28/11/2020 08:23:13 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623793603574.0,0.0,1606623793603574.0,1606623793603574.0,syn
10.0.0.3-10.0.0.1-57821-80-6,10.0.0.3,57821,10.0.0.1,80,6,28/11/2020 08:23:15 PM,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,1606623795350074.0,0.0,1606623795350074.0,1606623795350074.0,syn
